"","zip","confirmed_cases","total_tested","demographics.age","demographics.race","demographics.gender"
"87","60137",82,654,list(age_group = c("Unknown", "<20", "20-29", "30-39", "40-49", "50-59", "60-69", "70-79", "80+"), count = c(0, 0, 13, 14, 13, 16, 15, 0, 6), tested = c(0, 26, 69, 124, 87, 104, 113, 61, 70)),list(description = c("White", "Black", "Left Blank", "Other", "Asian", "Hispanic", "NH/PI*", "AI/AN**"), count = c(28, 6, 23, 0, 0, 17, 0, 0), tested = c(270, 17, 299, 46, 17, 0, 0, 0), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)", "rgb(148,103,189)", "rgb(140,86,75)", "rgb(214,39,40)", "rgb(127,127,127)", "rgb(31,119,180)")),list(description = c("Male", "Female", "Unknown/Left Blank"), count = c(42, 40, 0), tested = c(264, 386, 0), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)"))
"88","60139",294,1013,list(age_group = c("Unknown", "<20", "20-29", "30-39", "40-49", "50-59", "60-69", "70-79", "80+"), count = c(0, 17, 50, 57, 71, 51, 29, 18, 0), tested = c(0, 41, 174, 193, 190, 182, 125, 85, 22)),list(description = c("White", "Black", "Left Blank", "Other", "Asian", "Hispanic", "NH/PI*", "AI/AN**"), count = c(37, 8, 91, 13, 29, 116, 0, 0), tested = c(244, 37, 475, 183, 73, 0, 0, 0), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)", "rgb(148,103,189)", "rgb(140,86,75)", "rgb(214,39,40)", "rgb(127,127,127)", "rgb(31,119,180)")),list(description = c("Male", "Female", "Unknown/Left Blank"), count = c(154, 139, 0), tested = c(468, 536, 9), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)"))
"89","60140",44,288,list(age_group = c("Unknown", "<20", "20-29", "30-39", "40-49", "50-59", "60-69", "70-79", "80+"), count = c(0, 0, 7, 10, 10, 10, 0, 0, 0), tested = c(0, 18, 41, 63, 48, 54, 37, 16, 11)),list(description = c("White", "Black", "Left Blank", "Other", "Asian", "Hispanic", "NH/PI*", "AI/AN**"), count = c(18, 0, 18, 0, 0, 6, 0, 0), tested = c(119, 0, 137, 17, 10, 0, 0, 0), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)", "rgb(148,103,189)", "rgb(140,86,75)", "rgb(214,39,40)", "rgb(127,127,127)", "rgb(31,119,180)")),list(description = c("Male", "Female", "Unknown/Left Blank"), count = c(21, 23, 0), tested = c(99, 185, 0), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)"))
"90","60141",7,163,list(age_group = c("Unknown", "<20", "20-29", "30-39", "40-49", "50-59", "60-69", "70-79", "80+"), count = c(0, 0, 0, 0, 0, 0, 0, 0, 0), tested = c(0, 0, 8, 16, 9, 11, 40, 66, 13)),list(description = c("White", "Black", "Left Blank", "Other", "Asian", "Hispanic", "NH/PI*", "AI/AN**"), count = c(0, 0, 0, 0, 0, 0, 0, 0), tested = c(8, 0, 0, 141, 0, 0, 0, 0), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)", "rgb(148,103,189)", "rgb(140,86,75)", "rgb(214,39,40)", "rgb(127,127,127)", "rgb(31,119,180)")),list(description = c("Male", "Female", "Unknown/Left Blank"), count = c(0, 0, 0), tested = c(152, 11, 0), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)"))
"91","60142",47,479,list(age_group = c("Unknown", "<20", "20-29", "30-39", "40-49", "50-59", "60-69", "70-79", "80+"), count = c(0, 0, 7, 0, 10, 11, 0, 0, 0), tested = c(0, 47, 44, 54, 62, 53, 52, 84, 83)),list(description = c("White", "Black", "Left Blank", "Other", "Asian", "Hispanic", "NH/PI*", "AI/AN**"), count = c(28, 0, 8, 0, 0, 9, 0, 0), tested = c(276, 8, 168, 12, 15, 0, 0, 0), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)", "rgb(148,103,189)", "rgb(140,86,75)", "rgb(214,39,40)", "rgb(127,127,127)", "rgb(31,119,180)")),list(description = c("Male", "Female", "Unknown/Left Blank"), count = c(20, 27, 0), tested = c(167, 307, 0), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)"))
"92","60143",88,428,list(age_group = c("Unknown", "<20", "20-29", "30-39", "40-49", "50-59", "60-69", "70-79", "80+"), count = c(0, 0, 6, 9, 8, 16, 18, 11, 18), tested = c(0, 22, 24, 57, 42, 76, 87, 60, 57)),list(description = c("White", "Black", "Left Blank", "Other", "Asian", "Hispanic", "NH/PI*", "AI/AN**"), count = c(33, 0, 27, 0, 6, 19, 0, 0), tested = c(166, 0, 208, 20, 27, 0, 0, 0), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)", "rgb(148,103,189)", "rgb(140,86,75)", "rgb(214,39,40)", "rgb(127,127,127)", "rgb(31,119,180)")),list(description = c("Male", "Female", "Unknown/Left Blank"), count = c(36, 52, 0), tested = c(160, 264, 0), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)"))
"93","60148",158,1031,list(age_group = c("Unknown", "<20", "20-29", "30-39", "40-49", "50-59", "60-69", "70-79", "80+"), count = c(0, 6, 19, 30, 26, 28, 17, 16, 16), tested = c(0, 54, 122, 206, 162, 188, 150, 85, 64)),list(description = c("White", "Black", "Left Blank", "Other", "Asian", "Hispanic", "NH/PI*", "AI/AN**"), count = c(55, 19, 27, 9, 10, 37, 0, 0), tested = c(445, 49, 406, 89, 37, 0, 0, 0), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)", "rgb(148,103,189)", "rgb(140,86,75)", "rgb(214,39,40)", "rgb(127,127,127)", "rgb(31,119,180)")),list(description = c("Male", "Female", "Unknown/Left Blank"), count = c(69, 89, 0), tested = c(428, 594, 9), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)"))
"94","60152",36,182,list(age_group = c("Unknown", "<20", "20-29", "30-39", "40-49", "50-59", "60-69", "70-79", "80+"), count = c(0, 0, 0, 0, 0, 8, 0, 0, 9), tested = c(0, 9, 27, 26, 29, 33, 18, 17, 23)),list(description = c("White", "Black", "Left Blank", "Other", "Asian", "Hispanic", "NH/PI*", "AI/AN**"), count = c(23, 0, 0, 0, 0, 8, 0, 0), tested = c(93, 0, 78, 0, 0, 0, 0, 0), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)", "rgb(148,103,189)", "rgb(140,86,75)", "rgb(214,39,40)", "rgb(127,127,127)", "rgb(31,119,180)")),list(description = c("Male", "Female", "Unknown/Left Blank"), count = c(12, 24, 0), tested = c(63, 116, 0), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)"))
"95","60153",283,1125,list(age_group = c("Unknown", "<20", "20-29", "30-39", "40-49", "50-59", "60-69", "70-79", "80+"), count = c(0, 17, 41, 53, 62, 48, 29, 26, 7), tested = c(0, 70, 167, 182, 192, 179, 160, 119, 56)),list(description = c("White", "Black", "Left Blank", "Other", "Asian", "Hispanic", "NH/PI*", "AI/AN**"), count = c(18, 144, 50, 13, 0, 57, 0, 0), tested = c(115, 577, 293, 137, 0, 0, 0, 0), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)", "rgb(148,103,189)", "rgb(140,86,75)", "rgb(214,39,40)", "rgb(127,127,127)", "rgb(31,119,180)")),list(description = c("Male", "Female", "Unknown/Left Blank"), count = c(137, 140, 6), tested = c(478, 636, 11), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)"))
"96","60154",124,693,list(age_group = c("Unknown", "<20", "20-29", "30-39", "40-49", "50-59", "60-69", "70-79", "80+"), count = c(0, 0, 10, 13, 18, 19, 23, 24, 12), tested = c(0, 23, 60, 96, 109, 133, 124, 90, 58)),list(description = c("White", "Black", "Left Blank", "Other", "Asian", "Hispanic", "NH/PI*", "AI/AN**"), count = c(23, 54, 20, 7, 0, 17, 0, 0), tested = c(222, 153, 223, 76, 17, 0, 0, 0), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)", "rgb(148,103,189)", "rgb(140,86,75)", "rgb(214,39,40)", "rgb(127,127,127)", "rgb(31,119,180)")),list(description = c("Male", "Female", "Unknown/Left Blank"), count = c(51, 71, 0), tested = c(292, 397, 0), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)"))
"97","60155",115,364,list(age_group = c("Unknown", "<20", "20-29", "30-39", "40-49", "50-59", "60-69", "70-79", "80+"), count = c(0, 13, 14, 14, 18, 26, 13, 12, 0), tested = c(0, 27, 39, 50, 62, 71, 56, 47, 12)),list(description = c("White", "Black", "Left Blank", "Other", "Asian", "Hispanic", "NH/PI*", "AI/AN**"), count = c(10, 68, 17, 6, 0, 9, 0, 0), tested = c(29, 202, 87, 30, 15, 0, 0, 0), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)", "rgb(148,103,189)", "rgb(140,86,75)", "rgb(214,39,40)", "rgb(127,127,127)", "rgb(31,119,180)")),list(description = c("Male", "Female", "Unknown/Left Blank"), count = c(52, 58, 0), tested = c(166, 194, 0), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)"))
"98","60156",68,442,list(age_group = c("Unknown", "<20", "20-29", "30-39", "40-49", "50-59", "60-69", "70-79", "80+"), count = c(0, 6, 15, 0, 14, 16, 6, 0, 0), tested = c(0, 46, 53, 71, 80, 99, 38, 32, 20)),list(description = c("White", "Black", "Left Blank", "Other", "Asian", "Hispanic", "NH/PI*", "AI/AN**"), count = c(32, 0, 7, 0, 0, 19, 0, 0), tested = c(175, 10, 217, 26, 14, 0, 0, 0), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)", "rgb(148,103,189)", "rgb(140,86,75)", "rgb(214,39,40)", "rgb(127,127,127)", "rgb(31,119,180)")),list(description = c("Male", "Female", "Unknown/Left Blank"), count = c(35, 32, 0), tested = c(164, 273, 0), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)"))
"99","60157",6,41,list(age_group = c("Unknown", "<20", "20-29", "30-39", "40-49", "50-59", "60-69", "70-79", "80+"), count = c(0, 0, 0, 0, 0, 0, 0, 0, 0), tested = c(0, 0, 8, 0, 0, 10, 0, 8, 0)),list(description = c("White", "Black", "Left Blank", "Other", "Asian", "Hispanic", "NH/PI*", "AI/AN**"), count = c(0, 0, 0, 0, 0, 0, 0, 0), tested = c(14, 0, 26, 0, 0, 0, 0, 0), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)", "rgb(148,103,189)", "rgb(140,86,75)", "rgb(214,39,40)", "rgb(127,127,127)", "rgb(31,119,180)")),list(description = c("Male", "Female", "Unknown/Left Blank"), count = c(0, 0, 0), tested = c(20, 21, 0), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)"))
"100","60160",368,1138,list(age_group = c("Unknown", "<20", "20-29", "30-39", "40-49", "50-59", "60-69", "70-79", "80+"), count = c(0, 23, 70, 75, 79, 69, 33, 10, 9), tested = c(0, 78, 206, 233, 206, 208, 106, 50, 51)),list(description = c("White", "Black", "Left Blank", "Other", "Asian", "Hispanic", "NH/PI*", "AI/AN**"), count = c(78, 12, 90, 26, 0, 162, 0, 0), tested = c(400, 55, 392, 278, 9, 0, 0, 0), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)", "rgb(148,103,189)", "rgb(140,86,75)", "rgb(214,39,40)", "rgb(127,127,127)", "rgb(31,119,180)")),list(description = c("Male", "Female", "Unknown/Left Blank"), count = c(182, 175, 11), tested = c(539, 591, 8), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)"))
"101","60162",95,381,list(age_group = c("Unknown", "<20", "20-29", "30-39", "40-49", "50-59", "60-69", "70-79", "80+"), count = c(0, 0, 13, 16, 17, 17, 17, 6, 0), tested = c(0, 20, 44, 75, 68, 65, 62, 28, 19)),list(description = c("White", "Black", "Left Blank", "Other", "Asian", "Hispanic", "NH/PI*", "AI/AN**"), count = c(14, 31, 12, 0, 0, 33, 0, 0), tested = c(62, 134, 127, 54, 0, 0, 0, 0), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)", "rgb(148,103,189)", "rgb(140,86,75)", "rgb(214,39,40)", "rgb(127,127,127)", "rgb(31,119,180)")),list(description = c("Male", "Female", "Unknown/Left Blank"), count = c(45, 46, 0), tested = c(166, 211, 0), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)"))
"102","60163",54,201,list(age_group = c("Unknown", "<20", "20-29", "30-39", "40-49", "50-59", "60-69", "70-79", "80+"), count = c(0, 0, 8, 7, 17, 11, 0, 0, 0), tested = c(0, 12, 27, 38, 40, 45, 17, 18, 0)),list(description = c("White", "Black", "Left Blank", "Other", "Asian", "Hispanic", "NH/PI*", "AI/AN**"), count = c(6, 11, 11, 0, 0, 24, 0, 0), tested = c(42, 58, 58, 37, 6, 0, 0, 0), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)", "rgb(148,103,189)", "rgb(140,86,75)", "rgb(214,39,40)", "rgb(127,127,127)", "rgb(31,119,180)")),list(description = c("Male", "Female", "Unknown/Left Blank"), count = c(20, 32, 0), tested = c(85, 116, 0), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)"))
"103","60164",267,1256,list(age_group = c("Unknown", "<20", "20-29", "30-39", "40-49", "50-59", "60-69", "70-79", "80+"), count = c(0, 16, 49, 36, 56, 66, 30, 6, 8), tested = c(0, 49, 172, 162, 184, 227, 181, 97, 184)),list(description = c("White", "Black", "Left Blank", "Other", "Asian", "Hispanic", "NH/PI*", "AI/AN**"), count = c(66, 0, 63, 11, 0, 117, 0, 0), tested = c(537, 29, 426, 229, 32, 0, 0, 0), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)", "rgb(148,103,189)", "rgb(140,86,75)", "rgb(214,39,40)", "rgb(127,127,127)", "rgb(31,119,180)")),list(description = c("Male", "Female", "Unknown/Left Blank"), count = c(148, 115, 0), tested = c(558, 675, 23), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)"))
"104","60165",107,234,list(age_group = c("Unknown", "<20", "20-29", "30-39", "40-49", "50-59", "60-69", "70-79", "80+"), count = c(0, 13, 23, 20, 17, 18, 12, 0, 0), tested = c(0, 27, 49, 49, 37, 36, 24, 8, 0)),list(description = c("White", "Black", "Left Blank", "Other", "Asian", "Hispanic", "NH/PI*", "AI/AN**"), count = c(11, 0, 27, 0, 0, 59, 0, 0), tested = c(67, 16, 82, 67, 0, 0, 0, 0), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)", "rgb(148,103,189)", "rgb(140,86,75)", "rgb(214,39,40)", "rgb(127,127,127)", "rgb(31,119,180)")),list(description = c("Male", "Female", "Unknown/Left Blank"), count = c(49, 56, 0), tested = c(100, 134, 0), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)"))
"105","60169",207,719,list(age_group = c("Unknown", "<20", "20-29", "30-39", "40-49", "50-59", "60-69", "70-79", "80+"), count = c(0, 12, 40, 48, 27, 47, 20, 6, 7), tested = c(0, 31, 117, 152, 112, 121, 84, 31, 71)),list(description = c("White", "Black", "Left Blank", "Other", "Asian", "Hispanic", "NH/PI*", "AI/AN**"), count = c(17, 7, 101, 7, 12, 51, 0, 8), tested = c(99, 13, 490, 78, 35, 0, 0, 0), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)", "rgb(148,103,189)", "rgb(140,86,75)", "rgb(214,39,40)", "rgb(127,127,127)", "rgb(31,119,180)")),list(description = c("Male", "Female", "Unknown/Left Blank"), count = c(110, 95, 0), tested = c(301, 411, 7), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)"))
"106","60171",65,354,list(age_group = c("Unknown", "<20", "20-29", "30-39", "40-49", "50-59", "60-69", "70-79", "80+"), count = c(0, 0, 10, 9, 13, 17, 10, 0, 0), tested = c(0, 18, 63, 62, 55, 66, 51, 28, 11)),list(description = c("White", "Black", "Left Blank", "Other", "Asian", "Hispanic", "NH/PI*", "AI/AN**"), count = c(23, 0, 18, 0, 0, 21, 0, 0), tested = c(154, 0, 149, 43, 0, 0, 0, 0), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)", "rgb(148,103,189)", "rgb(140,86,75)", "rgb(214,39,40)", "rgb(127,127,127)", "rgb(31,119,180)")),list(description = c("Male", "Female", "Unknown/Left Blank"), count = c(31, 34, 0), tested = c(165, 187, 0), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)"))
"107","60172",133,526,list(age_group = c("Unknown", "<20", "20-29", "30-39", "40-49", "50-59", "60-69", "70-79", "80+"), count = c(0, 0, 8, 20, 15, 31, 26, 17, 13), tested = c(0, 30, 45, 76, 89, 116, 89, 46, 33)),list(description = c("White", "Black", "Left Blank", "Other", "Asian", "Hispanic", "NH/PI*", "AI/AN**"), count = c(55, 0, 44, 0, 9, 17, 0, 0), tested = c(169, 6, 306, 23, 20, 0, 0, 0), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)", "rgb(148,103,189)", "rgb(140,86,75)", "rgb(214,39,40)", "rgb(127,127,127)", "rgb(31,119,180)")),list(description = c("Male", "Female", "Unknown/Left Blank"), count = c(46, 84, 0), tested = c(186, 330, 10), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)"))
"108","60173",41,187,list(age_group = c("Unknown", "<20", "20-29", "30-39", "40-49", "50-59", "60-69", "70-79", "80+"), count = c(0, 0, 6, 11, 6, 10, 0, 0, 0), tested = c(0, 17, 34, 35, 28, 40, 17, 9, 7)),list(description = c("White", "Black", "Left Blank", "Other", "Asian", "Hispanic", "NH/PI*", "AI/AN**"), count = c(0, 0, 16, 0, 8, 0, 0, 0), tested = c(37, 0, 119, 11, 11, 0, 0, 0), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)", "rgb(148,103,189)", "rgb(140,86,75)", "rgb(214,39,40)", "rgb(127,127,127)", "rgb(31,119,180)")),list(description = c("Male", "Female", "Unknown/Left Blank"), count = c(21, 20, 0), tested = c(91, 95, 0), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)"))
"109","60174",69,748,list(age_group = c("Unknown", "<20", "20-29", "30-39", "40-49", "50-59", "60-69", "70-79", "80+"), count = c(0, 0, 12, 10, 13, 15, 6, 6, 0), tested = c(0, 35, 93, 92, 78, 148, 110, 84, 108)),list(description = c("White", "Black", "Left Blank", "Other", "Asian", "Hispanic", "NH/PI*", "AI/AN**"), count = c(27, 0, 16, 0, 0, 17, 0, 0), tested = c(325, 13, 366, 28, 12, 0, 0, 0), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)", "rgb(148,103,189)", "rgb(140,86,75)", "rgb(214,39,40)", "rgb(127,127,127)", "rgb(31,119,180)")),list(description = c("Male", "Female", "Unknown/Left Blank"), count = c(29, 37, 0), tested = c(270, 362, 116), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)"))
"110","60175",38,394,list(age_group = c("Unknown", "<20", "20-29", "30-39", "40-49", "50-59", "60-69", "70-79", "80+"), count = c(0, 0, 0, 0, 7, 10, 7, 0, 0), tested = c(0, 28, 43, 49, 53, 66, 74, 55, 26)),list(description = c("White", "Black", "Left Blank", "Other", "Asian", "Hispanic", "NH/PI*", "AI/AN**"), count = c(23, 0, 9, 0, 0, 0, 0, 0), tested = c(189, 7, 164, 12, 20, 0, 0, 0), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)", "rgb(148,103,189)", "rgb(140,86,75)", "rgb(214,39,40)", "rgb(127,127,127)", "rgb(31,119,180)")),list(description = c("Male", "Female", "Unknown/Left Blank"), count = c(20, 17, 0), tested = c(183, 210, 0), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)"))
"111","60176",79,354,list(age_group = c("Unknown", "<20", "20-29", "30-39", "40-49", "50-59", "60-69", "70-79", "80+"), count = c(0, 0, 10, 20, 13, 18, 9, 0, 0), tested = c(0, 24, 53, 64, 66, 63, 52, 13, 19)),list(description = c("White", "Black", "Left Blank", "Other", "Asian", "Hispanic", "NH/PI*", "AI/AN**"), count = c(21, 0, 19, 0, 10, 23, 0, 0), tested = c(111, 0, 176, 51, 14, 0, 0, 0), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)", "rgb(148,103,189)", "rgb(140,86,75)", "rgb(214,39,40)", "rgb(127,127,127)", "rgb(31,119,180)")),list(description = c("Male", "Female", "Unknown/Left Blank"), count = c(36, 40, 0), tested = c(167, 184, 0), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)"))
"112","60177",150,415,list(age_group = c("Unknown", "<20", "20-29", "30-39", "40-49", "50-59", "60-69", "70-79", "80+"), count = c(0, 7, 18, 23, 15, 18, 13, 26, 30), tested = c(0, 34, 62, 97, 70, 58, 50, 19, 25)),list(description = c("White", "Black", "Left Blank", "Other", "Asian", "Hispanic", "NH/PI*", "AI/AN**"), count = c(27, 0, 88, 0, 6, 24, 0, 0), tested = c(165, 11, 192, 32, 15, 0, 0, 0), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)", "rgb(148,103,189)", "rgb(140,86,75)", "rgb(214,39,40)", "rgb(127,127,127)", "rgb(31,119,180)")),list(description = c("Male", "Female", "Unknown/Left Blank"), count = c(47, 57, 46), tested = c(155, 254, 6), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)"))
"113","60178",22,283,list(age_group = c("Unknown", "<20", "20-29", "30-39", "40-49", "50-59", "60-69", "70-79", "80+"), count = c(0, 0, 0, 0, 6, 0, 0, 0, 0), tested = c(0, 9, 36, 46, 39, 49, 47, 32, 25)),list(description = c("White", "Black", "Left Blank", "Other", "Asian", "Hispanic", "NH/PI*", "AI/AN**"), count = c(11, 0, 6, 0, 0, 0, 0, 0), tested = c(163, 10, 100, 9, 0, 0, 0, 0), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)", "rgb(148,103,189)", "rgb(140,86,75)", "rgb(214,39,40)", "rgb(127,127,127)", "rgb(31,119,180)")),list(description = c("Male", "Female", "Unknown/Left Blank"), count = c(14, 8, 0), tested = c(126, 156, 0), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)"))
"114","60181",136,651,list(age_group = c("Unknown", "<20", "20-29", "30-39", "40-49", "50-59", "60-69", "70-79", "80+"), count = c(0, 0, 19, 22, 32, 24, 19, 15, 0), tested = c(0, 31, 84, 133, 132, 108, 81, 53, 28)),list(description = c("White", "Black", "Left Blank", "Other", "Asian", "Hispanic", "NH/PI*", "AI/AN**"), count = c(31, 0, 27, 9, 7, 57, 0, 0), tested = c(255, 38, 222, 114, 20, 0, 0, 0), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)", "rgb(148,103,189)", "rgb(140,86,75)", "rgb(214,39,40)", "rgb(127,127,127)", "rgb(31,119,180)")),list(description = c("Male", "Female", "Unknown/Left Blank"), count = c(55, 81, 0), tested = c(296, 351, 0), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)"))
"115","60185",308,978,list(age_group = c("Unknown", "<20", "20-29", "30-39", "40-49", "50-59", "60-69", "70-79", "80+"), count = c(0, 17, 43, 64, 55, 63, 40, 20, 6), tested = c(0, 70, 164, 160, 155, 164, 139, 88, 37)),list(description = c("White", "Black", "Left Blank", "Other", "Asian", "Hispanic", "NH/PI*", "AI/AN**"), count = c(39, 0, 53, 0, 8, 199, 0, 0), tested = c(448, 26, 320, 154, 28, 0, 0, 0), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)", "rgb(148,103,189)", "rgb(140,86,75)", "rgb(214,39,40)", "rgb(127,127,127)", "rgb(31,119,180)")),list(description = c("Male", "Female", "Unknown/Left Blank"), count = c(163, 143, 0), tested = c(452, 520, 6), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)"))
"116","60187",68,585,list(age_group = c("Unknown", "<20", "20-29", "30-39", "40-49", "50-59", "60-69", "70-79", "80+"), count = c(0, 0, 9, 8, 6, 17, 12, 0, 13), tested = c(0, 28, 44, 88, 89, 103, 90, 65, 78)),list(description = c("White", "Black", "Left Blank", "Other", "Asian", "Hispanic", "NH/PI*", "AI/AN**"), count = c(38, 0, 15, 0, 0, 0, 0, 0), tested = c(297, 25, 221, 24, 15, 0, 0, 0), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)", "rgb(148,103,189)", "rgb(140,86,75)", "rgb(214,39,40)", "rgb(127,127,127)", "rgb(31,119,180)")),list(description = c("Male", "Female", "Unknown/Left Blank"), count = c(27, 41, 0), tested = c(216, 368, 0), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)"))
"117","60188",264,1054,list(age_group = c("Unknown", "<20", "20-29", "30-39", "40-49", "50-59", "60-69", "70-79", "80+"), count = c(0, 13, 37, 41, 34, 36, 27, 20, 56), tested = c(0, 53, 144, 195, 139, 191, 139, 66, 127)),list(description = c("White", "Black", "Left Blank", "Other", "Asian", "Hispanic", "NH/PI*", "AI/AN**"), count = c(80, 13, 79, 12, 25, 55, 0, 0), tested = c(337, 47, 504, 88, 76, 0, 0, 0), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)", "rgb(148,103,189)", "rgb(140,86,75)", "rgb(214,39,40)", "rgb(127,127,127)", "rgb(31,119,180)")),list(description = c("Male", "Female", "Unknown/Left Blank"), count = c(118, 142, 0), tested = c(415, 632, 7), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)"))
"118","60189",54,494,list(age_group = c("Unknown", "<20", "20-29", "30-39", "40-49", "50-59", "60-69", "70-79", "80+"), count = c(0, 0, 14, 0, 6, 14, 8, 0, 0), tested = c(0, 28, 67, 64, 74, 72, 93, 66, 29)),list(description = c("White", "Black", "Left Blank", "Other", "Asian", "Hispanic", "NH/PI*", "AI/AN**"), count = c(22, 9, 14, 0, 0, 0, 0, 0), tested = c(208, 21, 230, 16, 19, 0, 0, 0), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)", "rgb(148,103,189)", "rgb(140,86,75)", "rgb(214,39,40)", "rgb(127,127,127)", "rgb(31,119,180)")),list(description = c("Male", "Female", "Unknown/Left Blank"), count = c(24, 30, 0), tested = c(179, 313, 0), color = c("rgb(31,119,180)", "rgb(255,127,14)", "rgb(44,160,44)"))
