"","FieldMatch","ZIP_CODE","c_places","Cases_1","LabelY","ObjectID","GlobalID","CreationDate","Creator","EditDate","Editor"
"574","Lee-33965","33965",NA,"0",0,574,"8db36936-aba4-4215-8b71-c861bed0d332",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"575","Lee-33966","33966","Fort Myers","22",22,575,"b11026ca-97f5-4470-9bc1-81cac8f55cf7",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"576","Lee-33967","33967","Estero, Fort Myers","17",17,576,"0fbfa86c-2d6c-4513-b0a8-3eaf5b8647ee",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"577","Lee-33971","33971","Lehigh Acres","78",78,577,"cc5e96a4-25cd-4538-87b2-39c23ea78d10",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"578","Lee-33972","33972","Lehigh Acres","33",33,578,"f881cb9c-7b8c-4814-afe0-846d22b525af",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"579","Lee-33973","33973","Lehigh Acres","31",31,579,"6dfa568a-2b4a-4402-9304-27f9ddc29d92",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"580","Lee-33974","33974","Lehigh Acres","37",37,580,"9e0545b0-a82d-4f34-a6e2-be87b46f52f2",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"581","Lee-33976","33976","Lehigh, Lehigh Acres","29",29,581,"683efbf7-a5fa-43b1-ad0c-c94e03e9fd21",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"582","Lee-33990","33990","Cape Coral","32",32,582,"ecf858d2-29de-472a-a1ce-70751c8c8e42",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"583","Lee-33991","33991","Cape Coral","20",20,583,"beaf8f32-75eb-4e12-be69-a2d52b3f095d",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"584","Lee-33993","33993","Cape Coral","42",42,584,"1354995a-dd67-411b-8e7b-61632b69714b",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"585","Lee-34110","34110",NA,"0",0,585,"0b1945fb-e634-4cdf-8db7-6c3047f8ad01",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"586","Lee-34119","34119",NA,"0",0,586,"2842a9e1-ae45-4138-a655-79f08ae08601",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"587","Lee-34134","34134","Bonita Springs","17",17,587,"fb4f01f8-61e5-4f5f-a722-2b2829afa33b",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"588","Lee-34135","34135","Bonita Springs, Estero","79",79,588,"b8120e1d-4e12-4832-8830-a3adc71b50cc",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"589","Leon-32301","32301","Tallahassee","20",20,589,"df197729-3369-40a8-9215-927634fe04f3",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"590","Leon-32303","32303","Tallahassee","35",35,590,"05fc544a-050e-45a8-b960-c59d701522b0",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"591","Leon-32304","32304","Tallahassee","67",67,591,"8c2714f0-20ff-4952-8fcd-4f010349d8ee",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"592","Leon-32305","32305","Tallahassee","14",14,592,"e9b2a3d1-9530-4508-a140-ef7967b15971",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"593","Leon-32306","32306",NA,"0",0,593,"c5fa6792-beb7-49b2-8536-5e1c016022c0",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"594","Leon-32308","32308","Centerville, Tallahassee","28",28,594,"182838c0-71e1-4987-a27e-da815a5c52a4",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"595","Leon-32309","32309","Tallahassee","13",13,595,"e874628b-6906-4438-a322-e0e040dd51c0",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"596","Leon-32310","32310","Tallahassee","19",19,596,"2755cedd-5939-4fd4-891a-ea39a6e0dd2c",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"597","Leon-32311","32311","Tallahassee","14",14,597,"4341a548-aa67-406f-9b01-065d06b68f20",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"598","Leon-32312","32312","Tallahassee","16",16,598,"94597f46-bd6d-4b5d-959a-9c0045bb7810",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"599","Leon-32314","32314",NA,"0",0,599,"f187bfae-64ec-4717-a8e4-7caf0cb6c0c0",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"600","Leon-32317","32317","Tallahassee","6",6,600,"be52b8e2-e13c-475c-a65d-16b9993512d4",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"601","Leon-32327","32327",NA,"0",0,601,"95c0565a-f70a-4630-b5d7-dfcf11929bf7",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"602","Leon-32399","32399",NA,"0",0,602,"782cfbc9-7f6d-4f8e-9725-4be483ac9aa2",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"603","Levy-32618","32618",NA,"0",0,603,"aac89098-ffb5-4e54-8eeb-5de2c8766867",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"604","Levy-32621","32621","Bronson","5",5,604,"2213b097-ca8e-4001-ab96-7a2265c84239",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"605","Levy-32625","32625",NA,"0",0,605,"8f05b692-0a05-42a2-aec8-765dbb2b7d91",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"606","Levy-32626","32626","Chiefland","<5",-2,606,"ecbc3149-9447-40c3-8bcd-cfaa20178582",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"607","Levy-32668","32668","Morriston","<5",-2,607,"6f8ca916-2299-45e6-9489-c23c2751b712",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"608","Levy-32669","32669",NA,"0",0,608,"7d80171e-4200-4b66-8e29-b03ceacef34a",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"609","Levy-32693","32693",NA,"0",0,609,"da5d2cc8-63aa-4a75-a23e-a7e5eb3632bf",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"610","Levy-32696","32696","Williston","10",10,610,"93e7520c-55a2-47c7-a24c-3f0b5085587d",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"611","Levy-34431","34431",NA,"0",0,611,"3a3a6cb1-69c8-4b33-81d3-4a846ea516e1",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"612","Levy-34449","34449",NA,"0",0,612,"6816d12f-652a-4b37-b6d4-c43645e2bc3d",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"613","Levy-34498","34498","Yankeetown","<5",-2,613,"0cf64397-9a7a-4a6c-a56b-f7a6994ed61f",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"614","Liberty-32321","32321","Bristol","112",112,614,"900000be-04f7-48a7-a302-a736b5908fd9",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"615","Liberty-32334","32334","Hosford","<5",-2,615,"6818cd27-7fe3-4f5a-9bb2-c508a08fdc79",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"616","Liberty-32360","32360",NA,"0",0,616,"20683f59-c786-4123-9975-118464abb14b",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"617","Madison-32059","32059","Lee","<5",-2,617,"bf331df0-4922-424d-a6a6-86f8b7d333e2",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"618","Madison-32331","32331","Greenville","<5",-2,618,"b7025fc5-c37c-4fb8-97d4-27193721f9a9",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"619","Madison-32336","32336",NA,"0",0,619,"ffa4d55c-07f3-4195-a798-003d21f22d0f",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"620","Madison-32340","32340","Madison","51",51,620,"f2dccab2-d9ea-46b1-a82a-86f91c79d5bb",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"621","Madison-32350","32350",NA,"0",0,621,"30f13bcc-2518-4ca0-a319-65e6ae9263cc",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"622","Manatee-33598","33598","Wimauma","<5",-2,622,"b62a915f-30e8-4de6-8299-4b5a55d32754",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"623","Manatee-34201","34201","Bradenton","<5",-2,623,"a99b0d8f-f282-42db-8fe7-0daa31243928",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"624","Manatee-34202","34202","Bradenton, Lakewood Ranch","29",29,624,"579976e7-d21e-42e7-8412-d42511817448",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"625","Manatee-34203","34203","Braden River, Bradenton","101",101,625,"c6f720c7-a098-430b-b5e9-3225971acad9",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"626","Manatee-34205","34205","Bradenton","46",46,626,"23437fb9-ccce-468b-9953-a351a3e747a9",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"627","Manatee-34206","34206",NA,"0",0,627,"52365a5c-e1d7-4d78-9834-3c6261127a59",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"628","Manatee-34207","34207","Bradenton","63",63,628,"ead08ca5-5059-44a1-bfee-020c446d21ae",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"629","Manatee-34208","34208","Bradenton","200",200,629,"e722e573-527f-42b9-ab92-ca98c72f6f31",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"630","Manatee-34209","34209","Bradenton, Palma Sola","46",46,630,"6e620964-a288-4fac-ac0c-bb67d6c988de",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"631","Manatee-34210","34210","Bradenton","31",31,631,"a00363ce-56e3-4412-804c-964feb7201a7",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"632","Manatee-34211","34211","Bradenton, Lakewood Ranch","11",11,632,"555a683b-c188-4be5-b96d-3b5b8d02da16",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"633","Manatee-34212","34212","Bradenton","17",17,633,"40dce318-e41f-4fcb-b9e2-ef951be2ea3f",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"634","Manatee-34215","34215",NA,"0",0,634,"a959133b-ea53-4e74-9dfe-4139e0254202",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"635","Manatee-34216","34216",NA,"0",0,635,"321cdaaf-487f-488a-8055-bbeea915b9f8",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"636","Manatee-34217","34217","Bradenton Beach, Holmes Beach","<5",-2,636,"61bc806e-3b5a-4d82-888f-09fbaabc1c1f",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"637","Manatee-34219","34219","Parrish","25",25,637,"f4dbb866-bb5b-4f9d-9622-faebc7289c94",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"638","Manatee-34221","34221","Palmetto","107",107,638,"9b08d0a9-c566-4004-a5d5-222802ea733e",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"639","Manatee-34222","34222","Ellenton","20",20,639,"ee51224d-98c7-47af-977b-743663ac2be2",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"640","Manatee-34228","34228","Long Boat Key, Longboat Key","<5",-2,640,"460eccfe-c3bb-4c7b-ab25-a9fbd99bd8bf",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"641","Manatee-34240","34240",NA,"0",0,641,"570130d4-84fc-4fc8-94dd-decb46ae47e1",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"642","Manatee-34243","34243","Sarasota","19",19,642,"36c53f3d-49eb-49bd-b932-c9bd00b28048",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"643","Manatee-34251","34251","Myakka City","6",6,643,"ab1f1b0b-988d-473a-9f5c-b937f2338d15",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"644","Marion-00045","45",NA,"0",0,644,"8efc93b2-1b2f-425e-a27f-99eac08bca49",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"645","Marion-32113","32113","Citra","7",7,645,"f2d11949-1f6d-45d6-bbe4-f0e001fe60be",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"646","Marion-32134","32134",NA,"0",0,646,"8e1f9ce5-9839-44e2-918c-356155378e2f",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"647","Marion-32162","32162",NA,"0",0,647,"0946fa66-4b71-4f87-844f-f3ec8b8e75b7",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"648","Marion-32179","32179","Ocklawaha, Oklawaha","<5",-2,648,"04386822-612b-4fca-bb00-c4eda8dbfcb0",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"649","Marion-32195","32195",NA,"0",0,649,"69966989-50c3-43d0-9635-b188cac18f0c",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"650","Marion-32617","32617","Anthony","<5",-2,650,"9c6fc907-1d70-4940-8c4d-1e434b5a4368",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"651","Marion-32664","32664",NA,"0",0,651,"e6e2cede-fb8a-4a5a-bb02-edff717d8389",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"652","Marion-32667","32667",NA,"0",0,652,"f02ee424-39ca-44b1-b6ba-543dc0a68cbd",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"653","Marion-32668","32668",NA,"0",0,653,"9211fb9b-de70-4826-a710-d6dabc9decbe",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"654","Marion-32686","32686","Reddick","<5",-2,654,"d4ca2ba4-7a1d-4b40-80e6-19695b14f13e",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"655","Marion-32696","32696",NA,"0",0,655,"7b87cffc-10c5-45b8-bee3-3b692bfda5ad",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"656","Marion-32702","32702",NA,"0",0,656,"24973012-a4be-4326-923a-c9da48e66be2",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"657","Marion-32784","32784",NA,"0",0,657,"f97283aa-3b50-4b2f-9fab-74866d4afaa2",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"658","Marion-34420","34420","Belleview","6",6,658,"5cf5b8b2-735e-4348-a34f-e299015c3699",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"659","Marion-34431","34431","Dunnellon","<5",-2,659,"fae29436-4a12-4f7c-a3ae-ebe865834398",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"660","Marion-34432","34432","Dunnellon","5",5,660,"68000b71-99a6-4175-8326-264b3d3edc1b",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"661","Marion-34470","34470","Ocala","10",10,661,"dc8ea945-030c-47f4-b73e-373bda632fa9",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"662","Marion-34471","34471","Ocala","21",21,662,"6b22f54c-ec5c-4d4f-b374-c93e93fca13a",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"663","Marion-34472","34472","Ocala","21",21,663,"8f021a91-3a6f-4524-a670-ecf8714a914a",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"664","Marion-34473","34473","Ocala","22",22,664,"142586c3-fba2-49ed-9171-8f4346351603",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"665","Marion-34474","34474","Ocala","15",15,665,"cda14a15-e1a1-414d-946f-581e8822fc31",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"666","Marion-34475","34475","Ocala","<5",-2,666,"6192d010-5277-4fe3-af1f-e620c54c7a63",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"667","Marion-34476","34476","Ocala","22",22,667,"c6d8228e-5efb-49a2-8dff-02a7d514391a",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"668","Marion-34479","34479","Ocala","5",5,668,"d0f0f6fa-c943-429a-9fff-fec788ffbc9b",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"669","Marion-34480","34480","Ocala","7",7,669,"6d6af68a-5fdd-406f-a9a0-63a11046f309",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"670","Marion-34481","34481","Ocala","9",9,670,"3e4d6037-f54a-454d-8986-71ec3445be20",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"671","Marion-34482","34482","Ocala","9",9,671,"bf740d2e-c861-4e78-acb5-c0db885295b1",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"672","Marion-34488","34488","Silver Springs","<5",-2,672,"7fbc88ce-6a30-4b8c-bd9c-710f2ca4eded",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"673","Marion-34491","34491","Summerfield","24",24,673,"ee320c68-4339-4b9d-9984-edbb8000fb25",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"674","Martin-33438","33438",NA,"0",0,674,"109a98f6-974d-4b9f-b965-19ca2080a348",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"675","Martin-33455","33455","Hobe Sound","21",21,675,"11e7c0fd-91a1-48af-a60a-eeb98c25864b",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"676","Martin-33458","33458",NA,"0",0,676,"12d34ae9-8de4-40b9-af93-933765aea527",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"677","Martin-33469","33469",NA,"0",0,677,"be2bffc2-c9ae-4858-8fba-7b4f7d2b5e9c",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"678","Martin-33478","33478",NA,"0",0,678,"1dde03e2-3d7a-4df3-a0dd-7f483cafee33",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"679","Martin-34956","34956","Indiantown","66",66,679,"32689201-d504-4cb9-8ef9-82de7be954ed",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"680","Martin-34957","34957","Jensen Beach","12",12,680,"6d28fd04-27d0-4ab1-8a77-6129ac11c226",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"681","Martin-34974","34974",NA,"0",0,681,"812a537a-9a91-41e1-a1cb-2126560d4fbc",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"682","Martin-34990","34990","Palm City","33",33,682,"124cb29d-820a-45f5-911b-0e0a4079b520",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"683","Martin-34991","34991",NA,"0",0,683,"ec1a04c7-3dc2-488a-b02d-d332a94694c7",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"684","Martin-34994","34994","Stuart","24",24,684,"9ccc6a4f-8a36-4347-986b-9a2db591f8f0",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"685","Martin-34996","34996","Stuart","14",14,685,"e4f523fa-73f0-4977-b896-6ff064f9f88d",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"686","Martin-34997","34997","Stuart","52",52,686,"84954052-21c5-479e-be4a-3e56e3b26742",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"687","Monroe-00097","97",NA,"0",0,687,"d66a9bc5-2959-4dbc-8ffa-88c2f66f9351",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"688","Monroe-00098","98",NA,"0",0,688,"2f086922-581f-4226-bcbb-2b56181f8393",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"689","Monroe-33034","33034",NA,"0",0,689,"bf3c8bb7-7b56-492f-ad4c-4125249859ad",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"690","Monroe-33036","33036","Islamorada","<5",-2,690,"67615d89-df1e-4eed-b52b-11b06b58b565",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"691","Monroe-33037","33037","Key Largo","16",16,691,"b067fb5e-aacc-407d-a729-d84a76e64f00",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"692","Monroe-33040","33040","Key West","38",38,692,"9a5fedd4-ce0e-4a28-9644-841b6c3bf1e1",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"693","Monroe-33042","33042","Cudjoe Key, Sugarloaf, Summerland Key","<5",-2,693,"b9c11eb4-a8cc-4419-b0c1-0eb2352d40d8",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"694","Monroe-33043","33043",NA,"0",0,694,"b24c8e86-29e2-4c3e-987e-3569fd957c6a",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"695","Monroe-33050","33050","Marathon","5",5,695,"67072bd9-dce7-49b7-bc05-989dc3fe51a3",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"696","Monroe-33070","33070","Key Largo, Tavernier","5",5,696,"3b33823e-eec1-4845-9969-c9797016db75",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"697","Nassau-32009","32009","Bryceville","<5",-2,697,"b5fbc1c5-29f8-4555-bb40-f673ee64a509",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"698","Nassau-32011","32011","Callahan","14",14,698,"ebd880ea-2c6d-41f1-9268-254b07ee4420",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"699","Nassau-32034","32034","Fernandina, Fernandina Beach","21",21,699,"b9776c04-3203-4224-a440-7da3eb1e97a3",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"700","Nassau-32046","32046","Hilliard","11",11,700,"23c84cbb-be4e-4f67-8349-dd475abaafc2",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"701","Nassau-32097","32097","Yulee","10",10,701,"f9e0aee2-2d0f-4c9a-a3a7-be41dbfb9c21",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"702","Nassau-32234","32234",NA,"0",0,702,"a1225c34-fb20-426a-8de2-192dff6dce7c",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"703","Okaloosa-32531","32531",NA,"0",0,703,"95cc75f5-2ab6-42ec-bbed-46e013d8bfab",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"704","Okaloosa-32536","32536","Crestview","<5",-2,704,"5974d85e-56c7-4bb0-bd56-6391d63cf5ee",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"705","Okaloosa-32539","32539","Crestview","14",14,705,"b566ceb6-5d8b-45a2-8cee-e95ffd0099d0",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"706","Okaloosa-32541","32541","Destin","31",31,706,"defc0c3d-f739-4d89-8c24-80da1c23936a",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"707","Okaloosa-32542","32542","Eglin Air Force Base","<5",-2,707,"022b8e2f-967a-480f-abd6-5c2a3f8655b4",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"708","Okaloosa-32544","32544",NA,"0",0,708,"7d2b825f-7f37-401e-88f3-aa3977b46edd",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"709","Okaloosa-32547","32547","Fort Walton Beach","42",42,709,"fa14e302-c82d-4086-b145-04b588470958",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"710","Okaloosa-32548","32548","Fort Walton Beach","20",20,710,"e9eba7e4-cf98-4e98-a68d-e9e054760b6e",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"711","Okaloosa-32564","32564",NA,"0",0,711,"14d58a2d-df94-467c-8725-6ae171b7cc08",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"712","Okaloosa-32567","32567","Laurel Hill","<5",-2,712,"b06fde74-d4ee-49c5-8d30-f7ba2a43a9ab",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"713","Okaloosa-32569","32569","Mary Esther","8",8,713,"aab320e2-bc94-4552-8e5f-6bcc5a65bbb5",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"714","Okaloosa-32578","32578","Niceville","22",22,714,"33eb9041-c2a1-4188-a68c-7c687514bdd2",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"715","Okaloosa-32579","32579","Shalimar","12",12,715,"562b9962-53c4-471d-ab6a-f9d32c0f4172",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"716","Okaloosa-32580","32580",NA,"0",0,716,"11df5761-5409-4bce-8e3e-0461a2bf26a4",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"717","Okeechobee-34972","34972","Okeechobee","12",12,717,"22b7dc99-231d-45a0-a5d8-a494eb367f6f",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"718","Okeechobee-34974","34974","Okeechobee","9",9,718,"b9556dbc-db7d-4983-8fca-980eb9425d97",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
"719","Orange-32703","32703","Apopka","48",48,719,"81b4cc85-5a08-437c-bfe2-11a05e0e64d1",1588966047198,"jessica.joiner_FDOH",1588966047198,"jessica.joiner_FDOH"
