"","OBJECTID","PO_NAME","ZIP_CODE","Negative","Positive","Probable","Additional_Tracking","Positive_Redacted","Negative_Redacted"
"454",782,"Milroy","17063",33,-1,0,NA,NA,NA
"455",783,"Mount Gretna","17064",19,-1,0,NA,NA,NA
"456",784,"Mount Holly Springs","17065",46,5,0,NA,NA,NA
"457",785,"Mount Union","17066",91,17,-1,NA,NA,NA
"458",786,"Myerstown","17067",320,101,-1,NA,NA,NA
"459",787,"New Bloomfield","17068",48,-1,0,NA,NA,NA
"460",788,"New Cumberland","17070",265,24,-1,NA,NA,NA
"461",789,"New Germantown","17071",0,0,0,NA,NA,NA
"462",790,"Newmanstown","17073",93,16,0,NA,NA,NA
"463",791,"Newport","17074",81,5,-1,NA,NA,NA
"464",792,"Oakland Mills","17076",-1,0,0,NA,NA,NA
"465",793,"Palmyra","17078",445,33,8,NA,NA,NA
"466",794,"Pillow","17080",7,-1,0,NA,NA,NA
"467",795,"Port Royal","17082",33,18,-1,NA,NA,NA
"468",796,"Reedsville","17084",45,-1,0,NA,NA,NA
"469",797,"Richfield","17086",16,-1,0,NA,NA,NA
"470",798,"Richland","17087",41,5,0,NA,NA,NA
"471",799,"Shermans Dale","17090",51,-1,0,NA,NA,NA
"472",800,"Thompsontown","17094",28,5,0,NA,NA,NA
"473",801,"Wiconisco","17097",9,-1,0,NA,NA,NA
"474",802,"Williamstown","17098",43,-1,-1,NA,NA,NA
"475",803,"Yeagertown","17099",18,0,0,NA,NA,NA
"476",804,"Harrisburg","17101",118,16,-1,NA,NA,NA
"477",805,"Harrisburg","17102",117,30,0,NA,NA,NA
"478",806,"Harrisburg","17103",153,40,0,NA,NA,NA
"479",807,"Harrisburg","17104",243,106,-1,NA,NA,NA
"480",808,"Harrisburg","17109",356,82,-1,NA,NA,NA
"481",809,"Harrisburg","17110",464,101,-1,NA,NA,NA
"482",810,"Harrisburg","17111",1601,278,5,NA,NA,NA
"483",811,"Harrisburg","17112",510,39,-1,NA,NA,NA
"484",812,"Harrisburg","17113",184,23,-1,NA,NA,NA
"485",813,"Harrisburg","17120",0,0,0,NA,NA,NA
"486",814,"Chambersburg","17201",550,352,8,NA,NA,NA
"487",815,"Chambersburg","17202",339,84,-1,NA,NA,NA
"488",816,"Artemas","17211",7,-1,0,NA,NA,NA
"489",817,"Big Cove Tannery","17212",12,-1,0,NA,NA,NA
"490",818,"Blairs Mills","17213",5,-1,0,NA,NA,NA
"491",819,"Blue Ridge Summit","17214",20,-1,0,NA,NA,NA
"492",820,"Burnt Cabins","17215",-1,0,0,NA,NA,NA
"493",821,"Concord","17217",-1,-1,0,NA,NA,NA
"494",822,"Doylesburg","17219",-1,0,0,NA,NA,NA
"495",823,"Dry Run","17220",-1,0,0,NA,NA,NA
"496",824,"Fannettsburg","17221",10,-1,0,NA,NA,NA
"497",825,"Fayetteville","17222",172,48,0,NA,NA,NA
"498",826,"Fort Littleton","17223",-1,-1,0,NA,NA,NA
"499",827,"Fort Loudon","17224",20,8,0,NA,NA,NA
"500",828,"Greencastle","17225",224,27,-1,NA,NA,NA
"501",829,"Harrisonville","17228",7,0,0,NA,NA,NA
"502",830,"Hustontown","17229",10,0,0,NA,NA,NA
"503",831,"Lurgan","17232",-1,0,0,NA,NA,NA
"504",832,"Mc Connellsburg","17233",66,6,-1,NA,NA,NA
"505",833,"Mercersburg","17236",75,14,-1,NA,NA,NA
"506",834,"Mont Alto","17237",17,10,0,NA,NA,NA
"507",835,"Needmore","17238",19,0,0,NA,NA,NA
"508",836,"Neelyton","17239",0,0,0,NA,NA,NA
"509",837,"Newburg","17240",17,5,0,NA,NA,NA
"510",838,"Newville","17241",172,15,-1,NA,NA,NA
"511",839,"Orbisonia","17243",28,0,0,NA,NA,NA
"512",840,"Orrstown","17244",11,-1,0,NA,NA,NA
"513",841,"Pleasant Hall","17246",-1,-1,0,NA,NA,NA
"514",842,"Saint Thomas","17252",44,-1,0,NA,NA,NA
"515",843,"Shade Gap","17255",10,-1,0,NA,NA,NA
"516",844,"Shippensburg","17257",240,146,-1,NA,NA,NA
"517",845,"Shirleysburg","17260",15,-1,0,NA,NA,NA
"518",846,"Spring Run","17262",12,-1,0,NA,NA,NA
"519",847,"Three Springs","17264",18,-1,0,NA,NA,NA
"520",848,"Upperstrasburg","17265",-1,0,0,NA,NA,NA
"521",849,"Walnut Bottom","17266",7,0,0,NA,NA,NA
"522",850,"Warfordsburg","17267",21,-1,0,NA,NA,NA
"523",851,"Waynesboro","17268",574,48,-1,NA,NA,NA
"524",852,"Willow Hill","17271",-1,0,0,NA,NA,NA
"525",853,"Abbottstown","17301",93,9,0,NA,NA,NA
"526",854,"Airville","17302",46,5,0,NA,NA,NA
"527",855,"Aspers","17304",57,-1,0,NA,NA,NA
"528",856,"Biglerville","17307",133,7,0,NA,NA,NA
"529",857,"Brogue","17309",36,-1,0,NA,NA,NA
"530",858,"Dallastown","17313",281,20,0,NA,NA,NA
"531",859,"Delta","17314",93,12,-1,NA,NA,NA
"532",860,"Dover","17315",546,29,-1,NA,NA,NA
"533",861,"East Berlin","17316",140,15,0,NA,NA,NA
"534",862,"Etters","17319",208,24,0,NA,NA,NA
"535",863,"Fairfield","17320",169,19,0,NA,NA,NA
"536",864,"Fawn Grove","17321",39,-1,0,NA,NA,NA
"537",865,"Felton","17322",120,5,0,NA,NA,NA
"538",866,"Gardners","17324",62,-1,0,NA,NA,NA
"539",867,"Gettysburg","17325",661,35,-1,NA,NA,NA
"540",868,"Glen Rock","17327",155,6,0,NA,NA,NA
"541",869,"Glenville","17329",37,-1,0,NA,NA,NA
"542",870,"Hanover","17331",1151,63,-1,NA,NA,NA
"543",871,"Lewisberry","17339",97,10,-1,NA,NA,NA
"544",872,"Littlestown","17340",241,25,-1,NA,NA,NA
"545",873,"Mc Sherrystown","17344",91,5,0,NA,NA,NA
"546",874,"Manchester","17345",224,-1,0,NA,NA,NA
"547",875,"Mount Wolf","17347",137,8,0,NA,NA,NA
"548",876,"New Freedom","17349",166,12,-1,NA,NA,NA
"549",877,"New Oxford","17350",255,37,-1,NA,NA,NA
"550",878,"New Park","17352",22,-1,0,NA,NA,NA
"551",879,"Orrtanna","17353",71,-1,0,NA,NA,NA
"552",880,"Red Lion","17356",584,24,-1,NA,NA,NA
"553",881,"Seven Valleys","17360",134,8,0,NA,NA,NA
"554",882,"Shrewsbury","17361",138,-1,0,NA,NA,NA
"555",883,"Spring Grove","17362",247,17,0,NA,NA,NA
"556",884,"Stewartstown","17363",236,7,0,NA,NA,NA
"557",885,"Thomasville","17364",86,-1,0,NA,NA,NA
"558",886,"Wellsville","17365",46,-1,0,NA,NA,NA
"559",887,"Windsor","17366",149,-1,0,NA,NA,NA
"560",888,"Wrightsville","17368",182,12,0,NA,NA,NA
"561",889,"York Haven","17370",141,-1,0,NA,NA,NA
"562",890,"York Springs","17372",77,-1,0,NA,NA,NA
"563",891,"York","17401",643,136,6,NA,NA,NA
"564",892,"York","17402",924,54,0,NA,NA,NA
"565",893,"York","17403",1164,179,10,NA,NA,NA
"566",894,"York","17404",1043,97,-1,NA,NA,NA
"567",895,"York","17406",539,22,-1,NA,NA,NA
"568",896,"York","17407",52,-1,0,NA,NA,NA
"569",897,"York","17408",573,31,-1,NA,NA,NA
"570",898,"Akron","17501",128,13,0,NA,NA,NA
"571",899,"Bainbridge","17502",40,-1,0,NA,NA,NA
"572",900,"Bird in Hand","17505",13,-1,-1,NA,NA,NA
"573",901,"Christiana","17509",76,44,-1,NA,NA,NA
"574",902,"Columbia","17512",431,61,-1,NA,NA,NA
"575",903,"Conestoga","17516",86,14,0,NA,NA,NA
"576",904,"Denver","17517",285,40,-1,NA,NA,NA
"577",905,"Drumore","17518",15,-1,0,NA,NA,NA
"578",906,"East Earl","17519",99,15,-1,NA,NA,NA
"579",907,"East Petersburg","17520",75,13,0,NA,NA,NA
"580",908,"Ephrata","17522",780,87,-1,NA,NA,NA
"581",909,"Gap","17527",87,17,-1,NA,NA,NA
"582",910,"Gordonville","17529",33,9,0,NA,NA,NA
"583",911,"Holtwood","17532",56,5,0,NA,NA,NA
"584",912,"Kinzers","17535",32,8,0,NA,NA,NA
"585",913,"Kirkwood","17536",28,-1,0,NA,NA,NA
"586",914,"Landisville","17538",132,16,0,NA,NA,NA
"587",915,"Leola","17540",197,22,-1,NA,NA,NA
"588",916,"Lititz","17543",924,156,-1,NA,NA,NA
"589",917,"Manheim","17545",367,71,0,NA,NA,NA
"590",918,"Marietta","17547",158,19,0,NA,NA,NA
"591",919,"Maytown","17550",20,-1,0,NA,NA,NA
"592",920,"Millersville","17551",138,34,0,NA,NA,NA
"593",921,"Mount Joy","17552",346,41,0,NA,NA,NA
"594",922,"Mountville","17554",166,31,0,NA,NA,NA
"595",923,"Narvon","17555",82,10,0,NA,NA,NA
"596",924,"New Holland","17557",210,48,0,NA,NA,NA
"597",925,"New Providence","17560",83,-1,0,NA,NA,NA
"598",926,"Paradise","17562",50,13,0,NA,NA,NA
"599",927,"Peach Bottom","17563",38,13,0,NA,NA,NA
"600",928,"Pequea","17565",45,9,-1,NA,NA,NA
"601",929,"Quarryville","17566",168,20,0,NA,NA,NA
"602",930,"Reinholds","17569",97,15,0,NA,NA,NA
"603",931,"Ronks","17572",28,6,0,NA,NA,NA
"604",932,"Smoketown","17576",0,0,0,NA,NA,NA
"605",933,"Stevens","17578",99,8,0,NA,NA,NA
"606",934,"Strasburg","17579",102,11,0,NA,NA,NA
"607",935,"Terre Hill","17581",22,-1,0,NA,NA,NA
"608",936,"Washington Boro","17582",30,-1,0,NA,NA,NA
"609",937,"Willow Street","17584",183,31,0,NA,NA,NA
"610",938,"Lancaster","17601",1046,270,-1,NA,NA,NA
"611",939,"Lancaster","17602",1462,596,9,NA,NA,NA
"612",940,"Lancaster","17603",1752,604,12,NA,NA,NA
"613",941,"Williamsport","17701",597,25,-1,NA,NA,NA
"614",942,"Williamsport","17702",125,6,0,NA,NA,NA
"615",943,"Avis","17721",23,-1,0,NA,NA,NA
"616",944,"Cammal","17723",0,0,0,NA,NA,NA
"617",945,"Canton","17724",66,-1,0,NA,NA,NA
"618",946,"Cedar Run","17727",-1,0,0,NA,NA,NA
"619",947,"Cogan Station","17728",63,-1,0,NA,NA,NA
"620",948,"Cross Fork","17729",-1,0,0,NA,NA,NA
"621",949,"Eagles Mere","17731",-1,0,0,NA,NA,NA
"622",950,"Hughesville","17737",56,-1,0,NA,NA,NA
"623",951,"Jersey Shore","17740",202,88,-1,NA,NA,NA
"624",952,"Lairdsville","17742",-1,0,0,NA,NA,NA
"625",953,"Linden","17744",32,0,0,NA,NA,NA
"626",954,"Lock Haven","17745",196,23,-1,NA,NA,NA
"627",955,"Loganton","17747",28,8,-1,NA,NA,NA
"628",956,"Mill Hall","17751",73,8,-1,NA,NA,NA
"629",957,"Montgomery","17752",51,-1,0,NA,NA,NA
"630",958,"Montoursville","17754",129,-1,-1,NA,NA,NA
"631",959,"Muncy","17756",172,7,-1,NA,NA,NA
"632",960,"Muncy Valley","17758",-1,0,0,NA,NA,NA
"633",961,"North Bend","17760",7,0,0,NA,NA,NA
"634",962,"Ralston","17763",8,0,0,NA,NA,NA
"635",963,"Renovo","17764",32,0,0,NA,NA,NA
"636",964,"Roaring Branch","17765",10,-1,0,NA,NA,NA
"637",965,"Shunk","17768",-1,0,0,NA,NA,NA
"638",966,"Trout Run","17771",28,-1,0,NA,NA,NA
"639",967,"Turbotville","17772",26,-1,0,NA,NA,NA
"640",968,"Unityville","17774",11,0,0,NA,NA,NA
"641",969,"Waterville","17776",-1,-1,0,NA,NA,NA
"642",970,"Watsontown","17777",67,6,-1,NA,NA,NA
"643",971,"Westport","17778",0,0,0,NA,NA,NA
"644",972,"Sunbury","17801",215,54,8,NA,NA,NA
"645",973,"Allenwood","17810",16,0,0,NA,NA,NA
"646",974,"Beaver Springs","17812",16,-1,0,NA,NA,NA
"647",975,"Beavertown","17813",22,0,0,NA,NA,NA
"648",976,"Benton","17814",55,7,-1,NA,NA,NA
"649",977,"Bloomsburg","17815",338,75,-1,NA,NA,NA
"650",978,"Catawissa","17820",59,12,-1,NA,NA,NA
"651",979,"Danville","17821",229,29,-1,NA,NA,NA
"652",980,"Dornsife","17823",10,-1,0,NA,NA,NA
"653",981,"Elysburg","17824",30,-1,-1,NA,NA,NA
"654",982,"Freeburg","17827",6,0,0,NA,NA,NA
"655",983,"Herndon","17830",22,5,-1,NA,NA,NA
"656",984,"Marion Heights","17832",6,-1,0,NA,NA,NA
"657",985,"Kulpmont","17834",50,-1,0,NA,NA,NA
"658",986,"Laurelton","17835",0,0,0,NA,NA,NA
"659",987,"Leck Kill","17836",-1,-1,0,NA,NA,NA
"660",988,"Lewisburg","17837",108,17,-1,NA,NA,NA
"661",989,"Locust Gap","17840",-1,-1,0,NA,NA,NA
"662",990,"Mc Clure","17841",40,7,0,NA,NA,NA
"663",991,"Middleburg","17842",62,-1,0,NA,NA,NA
"664",992,"Mifflinburg","17844",77,10,-1,NA,NA,NA
"665",993,"Millmont","17845",20,-1,0,NA,NA,NA
"666",994,"Millville","17846",31,5,0,NA,NA,NA
"667",995,"Milton","17847",107,20,0,NA,NA,NA
"668",996,"Montandon","17850",5,0,0,NA,NA,NA
"669",997,"Mount Carmel","17851",116,9,0,NA,NA,NA
"670",998,"Mount Pleasant Mills","17853",22,-1,0,NA,NA,NA
"671",999,"New Berlin","17855",15,0,0,NA,NA,NA
"672",1000,"New Columbia","17856",25,-1,0,NA,NA,NA
"673",1001,"Northumberland","17857",88,13,0,NA,NA,NA
"674",1002,"Orangeville","17859",47,43,0,NA,NA,NA
"675",1003,"Paxinos","17860",20,0,0,NA,NA,NA
"676",1004,"Port Trevorton","17864",8,0,0,NA,NA,NA
"677",1005,"Coal Township","17866",140,5,0,NA,NA,NA
"678",1006,"Rebuck","17867",-1,0,0,NA,NA,NA
"679",1007,"Riverside","17868",5,0,0,NA,NA,NA
"680",1008,"Selinsgrove","17870",142,18,-1,NA,NA,NA
"681",1009,"Shamokin","17872",135,13,0,NA,NA,NA
"682",1010,"Shamokin Dam","17876",30,-1,0,NA,NA,NA
"683",1011,"Snydertown","17877",0,0,0,NA,NA,NA
"684",1012,"Stillwater","17878",26,-1,0,NA,NA,NA
"685",1013,"Trevorton","17881",19,-1,0,NA,NA,NA
"686",1014,"West Milton","17886",5,-1,0,NA,NA,NA
"687",1015,"Wilburton","17888",-1,0,0,NA,NA,NA
"688",1016,"Winfield","17889",16,6,0,NA,NA,NA
"689",1017,"Pottsville","17901",574,121,-1,NA,NA,NA
"690",1018,"Ashland","17921",126,12,-1,NA,NA,NA
"691",1019,"Auburn","17922",96,22,-1,NA,NA,NA
"692",1020,"Branchdale","17923",9,0,0,NA,NA,NA
"693",1021,"Brockton","17925",-1,-1,0,NA,NA,NA
"694",1022,"Cressona","17929",38,5,0,NA,NA,NA
"695",1023,"Cumbola","17930",11,-1,0,NA,NA,NA
"696",1024,"Frackville","17931",176,13,-1,NA,NA,NA
"697",1025,"Gilberton","17934",6,0,0,NA,NA,NA
"698",1026,"Girardville","17935",30,-1,-1,NA,NA,NA
"699",1027,"Hegins","17938",34,9,0,NA,NA,NA
"700",1028,"Klingerstown","17941",14,-1,0,NA,NA,NA
"701",1029,"Mahanoy City","17948",109,16,0,NA,NA,NA
"702",1030,"Minersville","17954",134,8,-1,NA,NA,NA
"703",1031,"Muir","17957",8,-1,0,NA,NA,NA
"704",1032,"New Philadelphia","17959",32,-1,0,NA,NA,NA
"705",1033,"New Ringgold","17960",80,9,0,NA,NA,NA
"706",1034,"Orwigsburg","17961",145,12,-1,NA,NA,NA
"707",1035,"Pine Grove","17963",143,21,0,NA,NA,NA
"708",1036,"Pitman","17964",10,6,-1,NA,NA,NA
"709",1037,"Port Carbon","17965",51,8,-1,NA,NA,NA
"710",1038,"Ringtown","17967",43,12,0,NA,NA,NA
"711",1039,"Sacramento","17968",6,5,0,NA,NA,NA
"712",1040,"Saint Clair","17970",75,-1,0,NA,NA,NA
"713",1041,"Schuylkill Haven","17972",273,28,-1,NA,NA,NA
"714",1042,"Seltzer","17974",9,-1,0,NA,NA,NA
"715",1043,"Shenandoah","17976",171,49,-1,NA,NA,NA
"716",1044,"Spring Glen","17978",-1,0,0,NA,NA,NA
"717",1045,"Tower City","17980",51,11,0,NA,NA,NA
"718",1046,"Tremont","17981",74,5,0,NA,NA,NA
"719",1047,"Valley View","17983",22,9,0,NA,NA,NA
"720",1048,"Zion Grove","17985",21,8,-1,NA,NA,NA
"721",1049,"Alburtis","18011",116,17,0,NA,NA,NA
"722",1050,"Bangor","18013",456,61,-1,NA,NA,NA
"723",1051,"Bath","18014",324,34,-1,NA,NA,NA
"724",1052,"Bethlehem","18015",919,239,13,NA,NA,NA
"725",1053,"Bethlehem","18017",1333,448,14,NA,NA,NA
"726",1054,"Bethlehem","18018",1027,238,14,NA,NA,NA
"727",1055,"Bethlehem","18020",590,185,0,NA,NA,NA
"728",1056,"Breinigsville","18031",261,55,0,NA,NA,NA
"729",1057,"Catasauqua","18032",281,48,0,NA,NA,NA
"730",1058,"Center Valley","18034",198,25,0,NA,NA,NA
"731",1059,"Cherryville","18035",11,0,0,NA,NA,NA
"732",1060,"Coopersburg","18036",354,151,-1,NA,NA,NA
"733",1061,"Coplay","18037",219,41,-1,NA,NA,NA
"734",1062,"Danielsville","18038",61,12,0,NA,NA,NA
"735",1063,"Easton","18040",478,95,-1,NA,NA,NA
"736",1064,"East Greenville","18041",127,16,0,NA,NA,NA
"737",1065,"Easton","18042",1454,512,5,NA,NA,NA
"738",1066,"Easton","18045",937,375,5,NA,NA,NA
"739",1067,"Emmaus","18049",497,71,-1,NA,NA,NA
"740",1068,"Fogelsville","18051",61,-1,0,NA,NA,NA
"741",1069,"Whitehall","18052",908,297,-1,NA,NA,NA
"742",1070,"Germansville","18053",40,6,0,NA,NA,NA
"743",1071,"Green Lane","18054",84,13,0,NA,NA,NA
"744",1072,"Hellertown","18055",317,58,7,NA,NA,NA
"745",1073,"Hereford","18056",33,-1,-1,NA,NA,NA
"746",1074,"Kunkletown","18058",229,33,0,NA,NA,NA
"747",1075,"Laurys Station","18059",36,-1,0,NA,NA,NA
"748",1076,"Macungie","18062",649,172,-1,NA,NA,NA
"749",1077,"Martins Creek","18063",12,0,0,NA,NA,NA
"750",1078,"Nazareth","18064",740,299,-1,NA,NA,NA
"751",1079,"New Tripoli","18066",131,9,0,NA,NA,NA
"752",1080,"Northampton","18067",545,70,-1,NA,NA,NA
"753",1081,"Orefield","18069",209,38,-1,NA,NA,NA
"754",1082,"Palm","18070",11,-1,0,NA,NA,NA
"755",1083,"Palmerton","18071",279,25,0,NA,NA,NA
"756",1084,"Pen Argyl","18072",189,18,-1,NA,NA,NA
"757",1085,"Pennsburg","18073",246,20,-1,NA,NA,NA
"758",1086,"Perkiomenville","18074",110,7,0,NA,NA,NA
"759",1087,"Red Hill","18076",85,-1,-1,NA,NA,NA
"760",1088,"Riegelsville","18077",52,-1,0,NA,NA,NA
"761",1089,"Schnecksville","18078",161,15,0,NA,NA,NA
"762",1090,"Slatington","18080",317,43,-1,NA,NA,NA
"763",1091,"Stockertown","18083",24,-1,0,NA,NA,NA
"764",1092,"Tatamy","18085",23,-1,0,NA,NA,NA
"765",1093,"Trexlertown","18087",28,20,0,NA,NA,NA
"766",1094,"Walnutport","18088",217,33,-1,NA,NA,NA
"767",1095,"Wind Gap","18091",161,15,-1,NA,NA,NA
"768",1096,"Zionsville","18092",73,6,0,NA,NA,NA
"769",1097,"Allentown","18101",194,52,0,NA,NA,NA
"770",1098,"Allentown","18102",1935,1055,-1,NA,NA,NA
"771",1099,"Allentown","18103",1571,609,-1,NA,NA,NA
"772",1100,"Allentown","18104",1315,382,8,NA,NA,NA
"773",1101,"Allentown","18106",222,61,0,NA,NA,NA
"774",1102,"Allentown","18109",703,318,-1,NA,NA,NA
"775",1103,"Hazleton","18201",971,992,17,NA,NA,NA
"776",1104,"Hazleton","18202",390,303,5,NA,NA,NA
"777",1105,"Albrightsville","18210",209,49,0,NA,NA,NA
"778",1106,"Andreas","18211",30,-1,0,NA,NA,NA
"779",1107,"Barnesville","18214",42,7,0,NA,NA,NA
"780",1108,"Beaver Meadows","18216",38,16,0,NA,NA,NA
"781",1109,"Coaldale","18218",75,6,0,NA,NA,NA
"782",1110,"Conyngham","18219",33,9,0,NA,NA,NA
"783",1111,"Delano","18220",6,-1,0,NA,NA,NA
"784",1112,"Drums","18222",202,53,-1,NA,NA,NA
"785",1113,"Freeland","18224",172,43,0,NA,NA,NA
"786",1114,"Harleigh","18225",-1,-1,0,NA,NA,NA
"787",1115,"Jim Thorpe","18229",184,16,0,NA,NA,NA
"788",1116,"Junedale","18230",-1,0,0,NA,NA,NA
"789",1117,"Lansford","18232",149,-1,0,NA,NA,NA
"790",1118,"Lehighton","18235",468,29,0,NA,NA,NA
"791",1119,"McAdoo","18237",92,34,0,NA,NA,NA
"792",1120,"Nesquehoning","18240",108,-1,0,NA,NA,NA
"793",1121,"Quakake","18245",-1,0,0,NA,NA,NA
"794",1122,"Rock Glen","18246",-1,0,0,NA,NA,NA
"795",1123,"Sheppton","18248",20,-1,-1,NA,NA,NA
"796",1124,"Sugarloaf","18249",79,19,0,NA,NA,NA
"797",1125,"Summit Hill","18250",79,-1,0,NA,NA,NA
"798",1126,"Tamaqua","18252",327,40,-1,NA,NA,NA
"799",1127,"Tresckow","18254",23,9,0,NA,NA,NA
"800",1128,"Weatherly","18255",182,56,-1,NA,NA,NA
"801",1129,"East Stroudsburg","18301",786,236,-1,NA,NA,NA
"802",1130,"East Stroudsburg","18302",463,164,6,NA,NA,NA
"803",1131,"Bartonsville","18321",61,8,-1,NA,NA,NA
"804",1132,"Brodheadsville","18322",87,21,-1,NA,NA,NA
"805",1133,"Bushkill","18324",304,91,-1,NA,NA,NA
"806",1134,"Canadensis","18325",56,9,-1,NA,NA,NA
"807",1135,"Cresco","18326",102,16,0,NA,NA,NA
"808",1136,"Delaware Water Gap","18327",12,5,0,NA,NA,NA
"809",1137,"Dingmans Ferry","18328",281,51,5,NA,NA,NA
"810",1138,"Effort","18330",242,58,0,NA,NA,NA
"811",1139,"Gilbert","18331",27,-1,0,NA,NA,NA
"812",1140,"Henryville","18332",72,28,-1,NA,NA,NA
"813",1141,"Kresgeville","18333",23,-1,0,NA,NA,NA
"814",1142,"Long Pond","18334",78,31,0,NA,NA,NA
"815",1143,"Matamoras","18336",133,30,-1,NA,NA,NA
"816",1144,"Milford","18337",520,151,9,NA,NA,NA
"817",1145,"Millrift","18340",5,0,0,NA,NA,NA
"818",1146,"Mount Bethel","18343",122,11,0,NA,NA,NA
"819",1147,"Mount Pocono","18344",110,35,0,NA,NA,NA
"820",1148,"Pocono Summit","18346",94,32,0,NA,NA,NA
"821",1149,"Pocono Lake","18347",43,11,-1,NA,NA,NA
"822",1150,"Pocono Pines","18350",34,6,0,NA,NA,NA
"823",1151,"Reeders","18352",17,-1,0,NA,NA,NA
"824",1152,"Saylorsburg","18353",324,52,0,NA,NA,NA
"825",1153,"Sciota","18354",31,5,0,NA,NA,NA
"826",1154,"Scotrun","18355",41,6,0,NA,NA,NA
"827",1155,"Stroudsburg","18360",799,258,0,NA,NA,NA
"828",1156,"Swiftwater","18370",29,14,0,NA,NA,NA
"829",1157,"Tamiment","18371",19,8,0,NA,NA,NA
"830",1158,"Tannersville","18372",61,18,-1,NA,NA,NA
"831",1159,"Archbald","18403",92,25,0,NA,NA,NA
"832",1160,"Beach Lake","18405",31,7,0,NA,NA,NA
"833",1161,"Carbondale","18407",248,103,-1,NA,NA,NA
"834",1162,"Clarks Summit","18411",296,69,-1,NA,NA,NA
"835",1163,"Dalton","18414",81,13,0,NA,NA,NA
"836",1164,"Damascus","18415",13,-1,0,NA,NA,NA
"837",1165,"Equinunk","18417",9,-1,0,NA,NA,NA
"838",1166,"Factoryville","18419",56,6,-1,NA,NA,NA
"839",1167,"Forest City","18421",65,54,-1,NA,NA,NA
"840",1168,"Gouldsboro","18424",71,24,0,NA,NA,NA
"841",1169,"Greeley","18425",32,8,0,NA,NA,NA
"842",1170,"Greentown","18426",50,10,0,NA,NA,NA
"843",1171,"Hamlin","18427",10,-1,0,NA,NA,NA
"844",1172,"Hawley","18428",324,83,0,NA,NA,NA
"845",1173,"Herrick Center","18430",-1,0,0,NA,NA,NA
"846",1174,"Honesdale","18431",186,25,-1,NA,NA,NA
"847",1175,"Jermyn","18433",104,14,-1,NA,NA,NA
"848",1176,"Jessup","18434",78,18,-1,NA,NA,NA
"849",1177,"Lackawaxen","18435",22,-1,-1,NA,NA,NA
"850",1178,"Lake Ariel","18436",188,42,0,NA,NA,NA
"851",1179,"Lake Como","18437",-1,-1,0,NA,NA,NA
"852",1180,"Lakeville","18438",17,-1,-1,NA,NA,NA
"853",1181,"Lakewood","18439",10,-1,0,NA,NA,NA
"854",1182,"Lenoxville","18441",-1,-1,0,NA,NA,NA
"855",1183,"Milanville","18443",-1,0,0,NA,NA,NA
"856",1184,"Moscow","18444",222,94,-1,NA,NA,NA
"857",1185,"Newfoundland","18445",29,0,0,NA,NA,NA
"858",1186,"Nicholson","18446",29,7,0,NA,NA,NA
"859",1187,"Olyphant","18447",142,39,-1,NA,NA,NA
"860",1188,"Paupack","18451",10,0,0,NA,NA,NA
"861",1189,"Peckville","18452",76,22,0,NA,NA,NA
"862",1190,"Pleasant Mount","18453",15,-1,0,NA,NA,NA
"863",1191,"Preston Park","18455",-1,0,0,NA,NA,NA
"864",1192,"Prompton","18456",6,0,0,NA,NA,NA
"865",1193,"Shohola","18458",70,19,-1,NA,NA,NA
"866",1194,"South Sterling","18460",-1,0,0,NA,NA,NA
"867",1195,"Starlight","18461",-1,0,0,NA,NA,NA
"868",1196,"Starrucca","18462",-1,0,0,NA,NA,NA
"869",1197,"Sterling","18463",-1,-1,0,NA,NA,NA
"870",1198,"Tafton","18464",29,-1,0,NA,NA,NA
"871",1199,"Thompson","18465",11,-1,0,NA,NA,NA
"872",1200,"Tobyhanna","18466",374,137,-1,NA,NA,NA
"873",1201,"Tyler Hill","18469",-1,-1,0,NA,NA,NA
"874",1202,"Union Dale","18470",22,-1,0,NA,NA,NA
"875",1203,"Waverly","18471",12,-1,-1,NA,NA,NA
"876",1204,"Waymart","18472",87,6,0,NA,NA,NA
"877",1205,"Scranton","18503",30,-1,0,NA,NA,NA
"878",1206,"Scranton","18504",344,130,0,NA,NA,NA
"879",1207,"Scranton","18505",385,233,-1,NA,NA,NA
"880",1208,"Moosic","18507",76,27,0,NA,NA,NA
"881",1209,"Scranton","18508",237,124,0,NA,NA,NA
"882",1210,"Scranton","18509",186,52,-1,NA,NA,NA
"883",1211,"Scranton","18510",189,160,7,NA,NA,NA
"884",1212,"Scranton","18512",174,59,0,NA,NA,NA
"885",1213,"Taylor","18517",113,37,-1,NA,NA,NA
"886",1214,"Old Forge","18518",140,33,0,NA,NA,NA
"887",1215,"Scranton","18519",97,19,-1,NA,NA,NA
"888",1216,"Berwick","18603",372,174,7,NA,NA,NA
"889",1217,"Blakeslee","18610",101,39,-1,NA,NA,NA
"890",1218,"Dallas","18612",297,22,-1,NA,NA,NA
"891",1219,"Dushore","18614",34,0,0,NA,NA,NA
"892",1220,"Falls","18615",25,-1,0,NA,NA,NA
"893",1221,"Forksville","18616",10,0,0,NA,NA,NA
"894",1222,"Glen Lyon","18617",29,-1,0,NA,NA,NA
"895",1223,"Harveys Lake","18618",45,5,-1,NA,NA,NA
"896",1224,"Hillsgrove","18619",0,0,0,NA,NA,NA
"897",1225,"Hunlock Creek","18621",141,16,0,NA,NA,NA
"898",1226,"Huntington Mills","18622",5,0,0,NA,NA,NA
